"","State","Year","month","checks"
"13506","West Virginia",2000,"Dec",14371
"13507","Wisconsin",2000,"Jan",10368
"13508","Wisconsin",2000,"Feb",13013
"13509","Wisconsin",2000,"Mar",16615
"13510","Wisconsin",2000,"Apr",14441
"13511","Wisconsin",2000,"May",9928
"13512","Wisconsin",2000,"Jun",9160
"13513","Wisconsin",2000,"Jul",9498
"13514","Wisconsin",2000,"Aug",14009
"13515","Wisconsin",2000,"Sep",22239
"13516","Wisconsin",2000,"Oct",24736
"13517","Wisconsin",2000,"Nov",20647
"13518","Wisconsin",2000,"Dec",15838
"13519","Wyoming",2000,"Jan",2508
"13520","Wyoming",2000,"Feb",2956
"13521","Wyoming",2000,"Mar",3047
"13522","Wyoming",2000,"Apr",2563
"13523","Wyoming",2000,"May",2202
"13524","Wyoming",2000,"Jun",2339
"13525","Wyoming",2000,"Jul",2267
"13526","Wyoming",2000,"Aug",2765
"13527","Wyoming",2000,"Sep",3838
"13528","Wyoming",2000,"Oct",3178
"13529","Wyoming",2000,"Nov",2725
"13530","Wyoming",2000,"Dec",3907
"13531","Alabama",1999,"Jan",18049
"13532","Alabama",1999,"Feb",20583
"13533","Alabama",1999,"Mar",19424
"13534","Alabama",1999,"Apr",14823
"13535","Alabama",1999,"May",14043
"13536","Alabama",1999,"Jun",14651
"13537","Alabama",1999,"Jul",14795
"13538","Alabama",1999,"Aug",17095
"13539","Alabama",1999,"Sep",20181
"13540","Alabama",1999,"Oct",22484
"13541","Alabama",1999,"Nov",29445
"13542","Alabama",1999,"Dec",41183
"13543","Alaska",1999,"Jan",2278
"13544","Alaska",1999,"Feb",2413
"13545","Alaska",1999,"Mar",3206
"13546","Alaska",1999,"Apr",3931
"13547","Alaska",1999,"May",3278
"13548","Alaska",1999,"Jun",3201
"13549","Alaska",1999,"Jul",3744
"13550","Alaska",1999,"Aug",4243
"13551","Alaska",1999,"Sep",3623
"13552","Alaska",1999,"Oct",5723
"13553","Alaska",1999,"Nov",3169
"13554","Alaska",1999,"Dec",4264
"13555","Arizona",1999,"Jan",12859
"13556","Arizona",1999,"Feb",14546
"13557","Arizona",1999,"Mar",14992
"13558","Arizona",1999,"Apr",14575
"13559","Arizona",1999,"May",13186
"13560","Arizona",1999,"Jun",12575
"13561","Arizona",1999,"Jul",13032
"13562","Arizona",1999,"Aug",13491
"13563","Arizona",1999,"Sep",14141
"13564","Arizona",1999,"Oct",14916
"13565","Arizona",1999,"Nov",13714
"13566","Arizona",1999,"Dec",21521
"13567","Arkansas",1999,"Jan",11953
"13568","Arkansas",1999,"Feb",15348
"13569","Arkansas",1999,"Mar",13720
"13570","Arkansas",1999,"Apr",11521
"13571","Arkansas",1999,"May",10105
"13572","Arkansas",1999,"Jun",10518
"13573","Arkansas",1999,"Jul",10897
"13574","Arkansas",1999,"Aug",13582
"13575","Arkansas",1999,"Sep",17580
"13576","Arkansas",1999,"Oct",19388
"13577","Arkansas",1999,"Nov",23946
"13578","Arkansas",1999,"Dec",26058
"13579","California",1999,"Jan",56953
"13580","California",1999,"Feb",57471
"13581","California",1999,"Mar",68327
"13582","California",1999,"Apr",62654
"13583","California",1999,"May",61497
"13584","California",1999,"Jun",65298
"13585","California",1999,"Jul",65646
"13586","California",1999,"Aug",70183
"13587","California",1999,"Sep",70519
"13588","California",1999,"Oct",77927
"13589","California",1999,"Nov",90391
"13590","California",1999,"Dec",136278
"13591","Colorado",1999,"Jan",19503
"13592","Colorado",1999,"Feb",22239
"13593","Colorado",1999,"Mar",17287
"13594","Colorado",1999,"Apr",11739
"13595","Colorado",1999,"May",10605
"13596","Colorado",1999,"Jun",10842
"13597","Colorado",1999,"Jul",10758
"13598","Colorado",1999,"Aug",20607
"13599","Colorado",1999,"Sep",25084
"13600","Colorado",1999,"Oct",32436
"13601","Colorado",1999,"Nov",30811
"13602","Colorado",1999,"Dec",45397
"13603","Connecticut",1999,"Jan",6265
"13604","Connecticut",1999,"Feb",8069
"13605","Connecticut",1999,"Mar",7877
"13606","Connecticut",1999,"Apr",9111
"13607","Connecticut",1999,"May",8202
"13608","Connecticut",1999,"Jun",6931
"13609","Connecticut",1999,"Jul",4940
"13610","Connecticut",1999,"Aug",6899
"13611","Connecticut",1999,"Sep",6599
"13612","Connecticut",1999,"Oct",7326
"13613","Connecticut",1999,"Nov",6614
"13614","Connecticut",1999,"Dec",8376
"13615","Delaware",1999,"Jan",1128
"13616","Delaware",1999,"Feb",1077
"13617","Delaware",1999,"Mar",1314
"13618","Delaware",1999,"Apr",1081
"13619","Delaware",1999,"May",1095
"13620","Delaware",1999,"Jun",918
"13621","Delaware",1999,"Jul",901
"13622","Delaware",1999,"Aug",1270
"13623","Delaware",1999,"Sep",1508
"13624","Delaware",1999,"Oct",1930
"13625","Delaware",1999,"Nov",2403
"13626","Delaware",1999,"Dec",2969
"13627","District of Columbia",1999,"Jan",1
"13628","District of Columbia",1999,"Feb",3
"13629","District of Columbia",1999,"Mar",2
"13630","District of Columbia",1999,"Apr",2
"13631","District of Columbia",1999,"May",1
"13632","District of Columbia",1999,"Jun",1
"13633","District of Columbia",1999,"Jul",2
"13634","District of Columbia",1999,"Aug",2
"13635","District of Columbia",1999,"Sep",0
"13636","District of Columbia",1999,"Oct",5
"13637","District of Columbia",1999,"Nov",0
"13638","District of Columbia",1999,"Dec",2
"13639","Florida",1999,"Jan",18999
"13640","Florida",1999,"Feb",22252
"13641","Florida",1999,"Mar",23492
"13642","Florida",1999,"Apr",19219
"13643","Florida",1999,"May",18891
"13644","Florida",1999,"Jun",19383
"13645","Florida",1999,"Jul",20004
"13646","Florida",1999,"Aug",20093
"13647","Florida",1999,"Sep",20399
"13648","Florida",1999,"Oct",25667
"13649","Florida",1999,"Nov",28490
"13650","Florida",1999,"Dec",42811
"13651","Georgia",1999,"Jan",20860
"13652","Georgia",1999,"Feb",36251
"13653","Georgia",1999,"Mar",33756
"13654","Georgia",1999,"Apr",26828
"13655","Georgia",1999,"May",25163
"13656","Georgia",1999,"Jun",24957
"13657","Georgia",1999,"Jul",25560
"13658","Georgia",1999,"Aug",30659
"13659","Georgia",1999,"Sep",33203
"13660","Georgia",1999,"Oct",42171
"13661","Georgia",1999,"Nov",41109
"13662","Georgia",1999,"Dec",69293
"13663","Guam",1999,"Jan",2
"13664","Guam",1999,"Feb",7
"13665","Guam",1999,"Mar",6
"13666","Guam",1999,"Apr",2
"13667","Guam",1999,"May",3
"13668","Guam",1999,"Jun",14
"13669","Guam",1999,"Jul",12
"13670","Guam",1999,"Aug",22
"13671","Guam",1999,"Sep",32
"13672","Guam",1999,"Oct",20
"13673","Guam",1999,"Nov",23
"13674","Guam",1999,"Dec",27
"13675","Hawaii",1999,"Jan",262
"13676","Hawaii",1999,"Feb",327
"13677","Hawaii",1999,"Mar",447
"13678","Hawaii",1999,"Apr",476
"13679","Hawaii",1999,"May",343
"13680","Hawaii",1999,"Jun",432
"13681","Hawaii",1999,"Jul",492
"13682","Hawaii",1999,"Aug",462
"13683","Hawaii",1999,"Sep",451
"13684","Hawaii",1999,"Oct",414
"13685","Hawaii",1999,"Nov",566
"13686","Hawaii",1999,"Dec",671
"13687","Idaho",1999,"Jan",5080
"13688","Idaho",1999,"Feb",5480
"13689","Idaho",1999,"Mar",6357
"13690","Idaho",1999,"Apr",6507
"13691","Idaho",1999,"May",5677
"13692","Idaho",1999,"Jun",5166
"13693","Idaho",1999,"Jul",6015
"13694","Idaho",1999,"Aug",6435
"13695","Idaho",1999,"Sep",8510
"13696","Idaho",1999,"Oct",8614
"13697","Idaho",1999,"Nov",6794
"13698","Idaho",1999,"Dec",9279
"13699","Illinois",1999,"Jan",35459
"13700","Illinois",1999,"Feb",38449
"13701","Illinois",1999,"Mar",43089
"13702","Illinois",1999,"Apr",38343
"13703","Illinois",1999,"May",32377
"13704","Illinois",1999,"Jun",31962
"13705","Illinois",1999,"Jul",29826
"13706","Illinois",1999,"Aug",38023
"13707","Illinois",1999,"Sep",42852
"13708","Illinois",1999,"Oct",49471
"13709","Illinois",1999,"Nov",53201
"13710","Illinois",1999,"Dec",51796
"13711","Indiana",1999,"Jan",15337
"13712","Indiana",1999,"Feb",15961
"13713","Indiana",1999,"Mar",16938
"13714","Indiana",1999,"Apr",16525
"13715","Indiana",1999,"May",15176
"13716","Indiana",1999,"Jun",14030
"13717","Indiana",1999,"Jul",12594
"13718","Indiana",1999,"Aug",15226
"13719","Indiana",1999,"Sep",15027
"13720","Indiana",1999,"Oct",19328
"13721","Indiana",1999,"Nov",22242
"13722","Indiana",1999,"Dec",24798
"13723","Iowa",1999,"Jan",8162
"13724","Iowa",1999,"Feb",7222
"13725","Iowa",1999,"Mar",7691
"13726","Iowa",1999,"Apr",6029
"13727","Iowa",1999,"May",4412
"13728","Iowa",1999,"Jun",4433
"13729","Iowa",1999,"Jul",4152
"13730","Iowa",1999,"Aug",5841
"13731","Iowa",1999,"Sep",8224
"13732","Iowa",1999,"Oct",11017
"13733","Iowa",1999,"Nov",10984
"13734","Iowa",1999,"Dec",14055
"13735","Kansas",1999,"Jan",8023
"13736","Kansas",1999,"Feb",7694
"13737","Kansas",1999,"Mar",8992
"13738","Kansas",1999,"Apr",6682
"13739","Kansas",1999,"May",5975
"13740","Kansas",1999,"Jun",6027
"13741","Kansas",1999,"Jul",6148
"13742","Kansas",1999,"Aug",7834
"13743","Kansas",1999,"Sep",8454
"13744","Kansas",1999,"Oct",11495
"13745","Kansas",1999,"Nov",13783
"13746","Kansas",1999,"Dec",15001
"13747","Kentucky",1999,"Jan",17909
"13748","Kentucky",1999,"Feb",22311
"13749","Kentucky",1999,"Mar",20740
"13750","Kentucky",1999,"Apr",17439
"13751","Kentucky",1999,"May",13777
"13752","Kentucky",1999,"Jun",14373
"13753","Kentucky",1999,"Jul",15838
"13754","Kentucky",1999,"Aug",18205
"13755","Kentucky",1999,"Sep",19990
"13756","Kentucky",1999,"Oct",23993
"13757","Kentucky",1999,"Nov",28229
"13758","Kentucky",1999,"Dec",35408
"13759","Louisiana",1999,"Jan",12849
"13760","Louisiana",1999,"Feb",14060
"13761","Louisiana",1999,"Mar",14239
"13762","Louisiana",1999,"Apr",10733
"13763","Louisiana",1999,"May",10248
"13764","Louisiana",1999,"Jun",11232
"13765","Louisiana",1999,"Jul",12224
"13766","Louisiana",1999,"Aug",14292
"13767","Louisiana",1999,"Sep",19591
"13768","Louisiana",1999,"Oct",21964
"13769","Louisiana",1999,"Nov",23991
"13770","Louisiana",1999,"Dec",30592
"13771","Maine",1999,"Jan",2319
"13772","Maine",1999,"Feb",2745
"13773","Maine",1999,"Mar",3379
"13774","Maine",1999,"Apr",2765
"13775","Maine",1999,"May",2490
"13776","Maine",1999,"Jun",2256
"13777","Maine",1999,"Jul",2758
"13778","Maine",1999,"Aug",4036
"13779","Maine",1999,"Sep",6213
"13780","Maine",1999,"Oct",8503
"13781","Maine",1999,"Nov",4744
"13782","Maine",1999,"Dec",4952
"13783","Mariana Islands",1999,"Jan",6031
"13784","Mariana Islands",1999,"Feb",6602
"13785","Mariana Islands",1999,"Mar",10579
"13786","Mariana Islands",1999,"Apr",6116
"13787","Mariana Islands",1999,"May",5091
"13788","Mariana Islands",1999,"Jun",5438
"13789","Mariana Islands",1999,"Jul",5564
"13790","Mariana Islands",1999,"Aug",38
"13791","Mariana Islands",1999,"Sep",0
"13792","Mariana Islands",1999,"Oct",0
"13793","Mariana Islands",1999,"Nov",13
"13794","Mariana Islands",1999,"Dec",0
"13795","Maryland",1999,"Jan",843
"13796","Maryland",1999,"Feb",1016
"13797","Maryland",1999,"Mar",1593
"13798","Maryland",1999,"Apr",1766
"13799","Maryland",1999,"May",1449
"13800","Maryland",1999,"Jun",1542
"13801","Maryland",1999,"Jul",1735
"13802","Maryland",1999,"Aug",6157
"13803","Maryland",1999,"Sep",7221
"13804","Maryland",1999,"Oct",9070
"13805","Maryland",1999,"Nov",11506
"13806","Maryland",1999,"Dec",12006
"13807","Massachusetts",1999,"Jan",16046
"13808","Massachusetts",1999,"Feb",20335
"13809","Massachusetts",1999,"Mar",25251
"13810","Massachusetts",1999,"Apr",21994
"13811","Massachusetts",1999,"May",18959
"13812","Massachusetts",1999,"Jun",17867
"13813","Massachusetts",1999,"Jul",18442
"13814","Massachusetts",1999,"Aug",2045
"13815","Massachusetts",1999,"Sep",2344
"13816","Massachusetts",1999,"Oct",3332
"13817","Massachusetts",1999,"Nov",3151
"13818","Massachusetts",1999,"Dec",3498
"13819","Michigan",1999,"Aug",23906
"13820","Michigan",1999,"Sep",31658
"13821","Michigan",1999,"Oct",35334
"13822","Michigan",1999,"Nov",39395
"13823","Michigan",1999,"Dec",38582
"13824","Minnesota",1999,"Jan",6724
"13825","Minnesota",1999,"Feb",9473
"13826","Minnesota",1999,"Mar",13747
"13827","Minnesota",1999,"Apr",12274
"13828","Minnesota",1999,"May",9467
"13829","Minnesota",1999,"Jun",9734
"13830","Minnesota",1999,"Jul",10093
"13831","Minnesota",1999,"Aug",18249
"13832","Minnesota",1999,"Sep",25704
"13833","Minnesota",1999,"Oct",26815
"13834","Minnesota",1999,"Nov",17026
"13835","Minnesota",1999,"Dec",18623
"13836","Mississippi",1999,"Jan",12436
"13837","Mississippi",1999,"Feb",15882
"13838","Mississippi",1999,"Mar",13857
"13839","Mississippi",1999,"Apr",10735
"13840","Mississippi",1999,"May",9395
"13841","Mississippi",1999,"Jun",9781
"13842","Mississippi",1999,"Jul",11045
"13843","Mississippi",1999,"Aug",13121
"13844","Mississippi",1999,"Sep",14959
"13845","Mississippi",1999,"Oct",18299
"13846","Mississippi",1999,"Nov",23713
"13847","Mississippi",1999,"Dec",28891
"13848","Missouri",1999,"Jan",13490
"13849","Missouri",1999,"Feb",16814
"13850","Missouri",1999,"Mar",17567
"13851","Missouri",1999,"Apr",15281
"13852","Missouri",1999,"May",11831
"13853","Missouri",1999,"Jun",11666
"13854","Missouri",1999,"Jul",11503
"13855","Missouri",1999,"Aug",14727
"13856","Missouri",1999,"Sep",17471
"13857","Missouri",1999,"Oct",23087
"13858","Missouri",1999,"Nov",24418
"13859","Missouri",1999,"Dec",28781
"13860","Montana",1999,"Jan",4276
"13861","Montana",1999,"Feb",5009
"13862","Montana",1999,"Mar",6106
"13863","Montana",1999,"Apr",5844
"13864","Montana",1999,"May",5203
"13865","Montana",1999,"Jun",5236
"13866","Montana",1999,"Jul",5173
"13867","Montana",1999,"Aug",5995
"13868","Montana",1999,"Sep",7592
"13869","Montana",1999,"Oct",9588
"13870","Montana",1999,"Nov",5777
"13871","Montana",1999,"Dec",7228
"13872","Nebraska",1999,"Jan",3159
"13873","Nebraska",1999,"Feb",3172
"13874","Nebraska",1999,"Mar",3475
"13875","Nebraska",1999,"Apr",2859
"13876","Nebraska",1999,"May",2389
"13877","Nebraska",1999,"Jun",2357
"13878","Nebraska",1999,"Jul",2458
"13879","Nebraska",1999,"Aug",3534
"13880","Nebraska",1999,"Sep",4628
"13881","Nebraska",1999,"Oct",6563
"13882","Nebraska",1999,"Nov",6204
"13883","Nebraska",1999,"Dec",7161
"13884","Nevada",1999,"Jan",4724
"13885","Nevada",1999,"Feb",4869
"13886","Nevada",1999,"Mar",5363
"13887","Nevada",1999,"Apr",4785
"13888","Nevada",1999,"May",4667
"13889","Nevada",1999,"Jun",4520
"13890","Nevada",1999,"Jul",4521
"13891","Nevada",1999,"Aug",4839
"13892","Nevada",1999,"Sep",5328
"13893","Nevada",1999,"Oct",5044
"13894","Nevada",1999,"Nov",5350
"13895","Nevada",1999,"Dec",8365
"13896","New Hampshire",1999,"Jan",1464
"13897","New Hampshire",1999,"Feb",1465
"13898","New Hampshire",1999,"Mar",1865
"13899","New Hampshire",1999,"Apr",2940
"13900","New Hampshire",1999,"May",2779
"13901","New Hampshire",1999,"Jun",2504
"13902","New Hampshire",1999,"Jul",2944
"13903","New Hampshire",1999,"Aug",3514
"13904","New Hampshire",1999,"Sep",4198
"13905","New Hampshire",1999,"Oct",4974
"13906","New Hampshire",1999,"Nov",4288
"13907","New Hampshire",1999,"Dec",4776
"13908","New Jersey",1999,"Jan",2498
"13909","New Jersey",1999,"Feb",2616
"13910","New Jersey",1999,"Mar",3283
"13911","New Jersey",1999,"Apr",3026
"13912","New Jersey",1999,"May",2719
"13913","New Jersey",1999,"Jun",2743
"13914","New Jersey",1999,"Jul",2751
"13915","New Jersey",1999,"Aug",3122
"13916","New Jersey",1999,"Sep",3058
"13917","New Jersey",1999,"Oct",3650
"13918","New Jersey",1999,"Nov",4468
"13919","New Jersey",1999,"Dec",4667
"13920","New Mexico",1999,"Jan",6671
"13921","New Mexico",1999,"Feb",7686
"13922","New Mexico",1999,"Mar",8341
"13923","New Mexico",1999,"Apr",7082
"13924","New Mexico",1999,"May",6475
"13925","New Mexico",1999,"Jun",6806
"13926","New Mexico",1999,"Jul",6546
"13927","New Mexico",1999,"Aug",7147
"13928","New Mexico",1999,"Sep",7656
"13929","New Mexico",1999,"Oct",9754
"13930","New Mexico",1999,"Nov",8119
"13931","New Mexico",1999,"Dec",12123
"13932","New York",1999,"Jan",10897
"13933","New York",1999,"Feb",13144
"13934","New York",1999,"Mar",17668
"13935","New York",1999,"Apr",17394
"13936","New York",1999,"May",14696
"13937","New York",1999,"Jun",11237
"13938","New York",1999,"Jul",9838
"13939","New York",1999,"Aug",13126
"13940","New York",1999,"Sep",17319
"13941","New York",1999,"Oct",20254
"13942","New York",1999,"Nov",20639
"13943","New York",1999,"Dec",20415
"13944","North Carolina",1999,"Jan",21771
"13945","North Carolina",1999,"Feb",25866
"13946","North Carolina",1999,"Mar",25738
"13947","North Carolina",1999,"Apr",19965
"13948","North Carolina",1999,"May",17945
"13949","North Carolina",1999,"Jun",18957
"13950","North Carolina",1999,"Jul",18917
"13951","North Carolina",1999,"Aug",23651
"13952","North Carolina",1999,"Sep",24381
"13953","North Carolina",1999,"Oct",29922
"13954","North Carolina",1999,"Nov",34673
"13955","North Carolina",1999,"Dec",47921
"13956","North Dakota",1999,"Jan",1340
"13957","North Dakota",1999,"Feb",1600
"13958","North Dakota",1999,"Mar",2055
"13959","North Dakota",1999,"Apr",1748
"13960","North Dakota",1999,"May",1747
"13961","North Dakota",1999,"Jun",1621
"13962","North Dakota",1999,"Jul",1947
"13963","North Dakota",1999,"Aug",2710
"13964","North Dakota",1999,"Sep",4149
"13965","North Dakota",1999,"Oct",4745
"13966","North Dakota",1999,"Nov",2885
"13967","North Dakota",1999,"Dec",3317
"13968","Ohio",1999,"Jan",16731
"13969","Ohio",1999,"Feb",23524
"13970","Ohio",1999,"Mar",24939
"13971","Ohio",1999,"Apr",22586
"13972","Ohio",1999,"May",18019
"13973","Ohio",1999,"Jun",16514
"13974","Ohio",1999,"Jul",17398
"13975","Ohio",1999,"Aug",22262
"13976","Ohio",1999,"Sep",25418
"13977","Ohio",1999,"Oct",29770
"13978","Ohio",1999,"Nov",38940
"13979","Ohio",1999,"Dec",41496
"13980","Oklahoma",1999,"Jan",12089
"13981","Oklahoma",1999,"Feb",14651
"13982","Oklahoma",1999,"Mar",13343
"13983","Oklahoma",1999,"Apr",12221
"13984","Oklahoma",1999,"May",10631
"13985","Oklahoma",1999,"Jun",10679
"13986","Oklahoma",1999,"Jul",10499
"13987","Oklahoma",1999,"Aug",12145
"13988","Oklahoma",1999,"Sep",13797
"13989","Oklahoma",1999,"Oct",16106
"13990","Oklahoma",1999,"Nov",19020
"13991","Oklahoma",1999,"Dec",24255
"13992","Oregon",1999,"Jan",9612
"13993","Oregon",1999,"Feb",11276
"13994","Oregon",1999,"Mar",13267
"13995","Oregon",1999,"Apr",12486
"13996","Oregon",1999,"May",11186
"13997","Oregon",1999,"Jun",11036
"13998","Oregon",1999,"Jul",11891
"13999","Oregon",1999,"Aug",11452
"14000","Oregon",1999,"Sep",15553
"14001","Oregon",1999,"Oct",13688
"14002","Oregon",1999,"Nov",18094
"14003","Oregon",1999,"Dec",20817
"14004","Pennsylvania",1999,"Jan",32267
"14005","Pennsylvania",1999,"Feb",39417
"14006","Pennsylvania",1999,"Mar",51500
"14007","Pennsylvania",1999,"Apr",43248
"14008","Pennsylvania",1999,"May",36831
"14009","Pennsylvania",1999,"Jun",34503
"14010","Pennsylvania",1999,"Jul",35319
"14011","Pennsylvania",1999,"Aug",43037
"14012","Pennsylvania",1999,"Sep",45129
"14013","Pennsylvania",1999,"Oct",56297
"14014","Pennsylvania",1999,"Nov",66033
"14015","Pennsylvania",1999,"Dec",57974
"14016","Puerto Rico",1999,"Jan",402
"14017","Puerto Rico",1999,"Feb",338
"14018","Puerto Rico",1999,"Mar",445
"14019","Puerto Rico",1999,"Apr",363
"14020","Puerto Rico",1999,"May",435
"14021","Puerto Rico",1999,"Jun",376
"14022","Puerto Rico",1999,"Jul",357
"14023","Puerto Rico",1999,"Aug",449
"14024","Puerto Rico",1999,"Sep",540
"14025","Puerto Rico",1999,"Oct",513
"14026","Puerto Rico",1999,"Nov",480
"14027","Puerto Rico",1999,"Dec",492
"14028","Rhode Island",1999,"Jan",834
